id_x,ticker,date,title,url,id_y,link_id,summary
178,Ribon Therapeutics,2020-01-24,Ribon Therapeutics to Present at Upcoming Scientific Conferences,https://ribontx.com/ribon-therapeutics-to-present-at-upcoming-scientific-conferences/,178,178,"Ribon Therapeutics is a biotechnology company developing first-in-class therapeutics targeting novel enzyme families activated under cellular stress conditions. The company will be presenting at two upcoming scientific conferences. Ribon's lead program is RBN-2397, a first- in-class PARP7 inhibitor in development for the treatment of cancer."
179,Ribon Therapeutics,2020-01-06,Ribon Therapeutics Named as a Top Life Sciences Company to Watch in 2020,https://www.biospace.com/article/top-21-life-science-startups-to-watch-in-2020/,179,179,"The NextGen Bio Class of 2020 is a stellar group of companies that are already making an enormous impact on the industry now and will continue into the future. To come up with this list, BioSpace sorted companies into that age grouping, and they were then weighted by a number of different categories and finally ranked in a cumulative fashion, based on the points awarded for each category."
180,Ribon Therapeutics,2019-12-18,"Ribon Therapeutics Strengthens Scientific Advisory Board with Appointment of Neal Rosen, M.D., Ph.D.",https://ribontx.com/ribon-therapeutics-strengthens-scientific-advisory-board-with-appointment-of-neal-rosen-m-d-ph-d/,180,180,"Ribon Therapeutics announces the appointment of Neal Rosen, M.D., Ph.D. to its scientific advisory board (SAB) Dr. Rosen is a Member of the Molecular Pharmacology Program and the Department of Medicine at Memorial Sloan Kettering Cancer Center (MSK) He is the incumbent of the Enid A. Haupt Chair in Medical Oncology at MSK."
181,Ribon Therapeutics,2019-09-04,"Ribon Therapeutics Announces Dosing of First Patient in Phase 1 Clinical Trial of RBN-2397, a First-In-Class PARP7 Inhibitor",https://ribontx.com/ribon-therapeutics-announces-dosing-of-first-patient-in-phase-1-clinical-trial-of-rbn-2397-a-first-in-class-parp7-inhibitor/,181,181,"Ribon Therapeutics announced the dosing of the first patient in its Phase 1 clinical trial of RBN-2397, the company’s first-in-class PARP7 inhibitor. The Phase 1 trial is the first-ever clinical evaluation of a monoPARP inhibitor."
182,Ribon Therapeutics,2019-08-06,"Ribon Therapeutics Strengthens Management Team with Appointment of Sudha Parasuraman, M.D., as Chief Medical Officer and Edward Stewart as Chief Business Officer",https://ribontx.com/ribon-therapeutics-strengthens-management-team-with-appointment-of-sudha-parasuraman-m-d-as-chief-medical-officer-and-edward-stewart-as-chief-business-officer/,182,182,"Ribon Therapeutics announces the appointments of Sudha Parasuraman, M.D., and Edward “Tad” Stewart to the newly created positions of Chief Medical Officer (CMO) and Chief Business Officer, respectively. Dr. Parasuaman is a board-certified hematologist-oncologist with more than 20 years in the healthcare industry and broad experience across the spectrum of oncology drug development. Mr. Stewart brings more than20 years of executive experience in the biotechnology area with a focus on business development, strategy and commercialization."
183,Ribon Therapeutics,2019-01-04,Ribon Therapeutics Raises $65 Million to Advance Pipeline of Novel Therapeutics Targeting Cellular Stress Pathways for Cancer,https://ribontx.com/ribon-press-release/,183,183,"Ribon Therapeutics announces the closing of a $65 million Series B financing. Proceeds will be used to advance lead programs from the company’s growing pipeline into clinical testing. The financing was led by the Novartis Venture Fund, with participation from new investors JJDC and Celgene Corporation."
184,Tscan Therapeutics,2024-03-06,TScan Therapeutics Reports Fourth Quarter and Full Year 2023 Financial Results and Provides Business Update,https://ir.tscan.com/news-releases/news-release-details/tscan-therapeutics-reports-fourth-quarter-and-full-year-2023,184,184,"TScan Therapeutics, Inc. (Nasdaq: TCRX) is a clinical-stage biopharmaceutical company focused on the development of T cell receptor (TCR)-engineered T cell therapies. The company recently announced the clearance of two additional INDs for Solid Tumor Program: TSC-201-B0702 targeting MAGE-C2 on HLA-B*07:02."
185,Tscan Therapeutics,2024-02-28,TScan Therapeutics to Participate in the TD Cowen 44th Annual Health Care Conference,https://ir.tscan.com/news-releases/news-release-details/tscan-therapeutics-participate-td-cowen-44th-annual-health-care,185,185,"TScan Therapeutics, Inc. (Nasdaq: TCRX) will participate in the Cell Therapy Corporate Panel Discussion at the TD Cowen 44th Annual Health Care Conference on March 6, 2024. A webcast of the panel discussion will be available on the “Events and Presentations” section of the Company’s website at irtscan.com."
186,Tscan Therapeutics,2024-02-26,TScan Therapeutics Presents Promising Updated Phase 1 Clinical Results on TSC-100 and TSC-101 at the 2024 Tandem Meetings of ASTCT and CIBMTR,https://ir.tscan.com/news-releases/news-release-details/tscan-therapeutics-presents-promising-updated-phase-1-clinical,186,186,"TScan Therapeutics, Inc. (Nasdaq: TCRX) is a clinical-stage biopharmaceutical company focused on the development of T cell receptor (TCR)-engineered T cell therapies. Company to host virtual KOL event today, Monday, February 26, at 8:00 a.m. ET, to discuss the data presented at the 2024 Tandem Meetings."
187,VBI Vaccines,2024-02-14,"VBI Announces Agreement to Sell Manufacturing Capabilities, Certain Related Assets, and Enter Into New License Agreement with Brii Biosciences",https://www.vbivaccines.com/press-releases/vbi-announces-agreement-to-sell-manufacturing-capabilities-certain-related-assets-and-enter-into-new-license-agreement-with-brii-biosciences/,187,187,"VBI Vaccines Inc. (Nasdaq: VBIV) is a biopharmaceutical company driven by immunology in the pursuit of powerful prevention and treatment of disease. Brii Biosciences (“Brii Bio”), subject to certain activities, is expected to: (i) acquire the intellectual property for VBI-2601, VBI’s HBV immunotherapeutic development program, and eliminate payment obligations from the July 2023 agreements between VBI and Brii Bio. (ii) acquire manufacturing capabilities and certain related assets at VBI's Rehovot, Israel manufacturing facility, and (iii) enter into an exclusive license"
188,VBI Vaccines,2023-11-20,VBI Vaccines Presents Additional Biomarker Data from Phase 1/2a Study of VBI-1901 in Recurrent GBM at the 2023 Society for Neuro-Oncology (SNO) Annual Meeting,https://www.vbivaccines.com/press-releases/vbi-vaccines-presents-additional-biomarker-data-from-phase-1-2a-study-of-vbi-1901-in-recurrent-gbm-at-the-2023-society-for-neuro-oncology-sno-annual-meeting/,188,188,"VBI Vaccines Inc. (Nasdaq: VBIV) (VBI), a biopharmaceutical company driven by immunology in the pursuit of powerful prevention and treatment of disease, today announced that additional biomarker data from the Phase 1/2a study of VBI-1901, the Company’s cancer vaccine immunotherapeutic candidate, in recurrent glioblastoma (GBM) patients. Data showed there were higher blood/plasma levels of C4G in patients who achieved partial tumor responses than in patients with stable or progressive disease."
189,VBI Vaccines,2023-11-14,VBI Vaccines Reports Third Quarter 2023 Financial Results,https://www.vbivaccines.com/press-releases/vbi-vaccines-reports-third-quarter-2023-financial-results/,189,189,"VBI Vaccines Inc. (Nasdaq: VBIV) (VBI), a biopharmaceutical company driven by immunology in the pursuit of powerful prevention and treatment of disease, today provided a business update and announced financial results for the quarter ended September 30, 2023."
190,VBI Vaccines,2023-10-26,VBI Vaccines Expands Proprietary Technology Platforms With Development of a Novel mRNA-Launched eVLP Vaccine Program,https://www.vbivaccines.com/press-releases/vbi-vaccines-expands-proprietary-technology-platforms-with-development-of-a-novel-mrna-launched-evlp-vaccine-program/,190,190,"VBI Vaccines Inc. (Nasdaq: VBIV) announced the development of its next-generation mRNA-launched enveloped virus-like particle (eVLP) technology. MLE technology uses the human body as a bioreactor to produce complex proteins that mimic the natural viral targets, stimulating a strong functional immune response."
191,VBI Vaccines,2023-09-27,"VBI Vaccines’ Pan-Coronavirus Vaccine Candidate, VBI-2901, Induced Broad and Durable Protective Titers Against Variants of Concern",https://www.vbivaccines.com/press-releases/vbi-vaccines-pan-coronavirus-vaccine-candidate-vbi-2901-induced-broad-and-durable-protective-titers-against-variants-of-concern/,191,191,"VBI Vaccines Inc. announced interim data from the Phase 1 clinical study of its multivalent pan-coronavirus vaccine candidate, VBI-2901. The vaccine expresses the ancestral COVID-19, SARS, and MERS spike antigens."
192,VBI Vaccines,2023-09-07,VBI Vaccines Announces Dosing of First Patients in Phase 2b Study of VBI-1901 in Recurrent GBM,https://www.vbivaccines.com/press-releases/vbi-vaccines-announces-dosing-of-first-patients-in-phase-2b-study-of-vbi-1901-in-recurrent-gbm/,192,192,"First patients have been dosed in the randomized, controlled Phase 2b study of VBI’s cancer vaccine immunotherapeutic candidate, VBI-1901, in patients with first recurrent glioblastoma (rGBM) The study will assess the safety, tolerability, tumor response rates, and survival following treatment with VBI, as a monotherapy, at 10 leading neuro-oncology centers across the United States."
193,VBI Vaccines,2023-09-06,VBI Vaccines Partner Brii Biosciences Announces Topline Interim Results of Phase 2 Study Evaluating BRII-179 (VBI-2601) in Combination With PEG-IFNα for the Treatment of Chronic Hepatitis B,https://www.vbivaccines.com/press-releases/vbi-vaccines-partner-brii-biosciences-announces-topline-interim-results-of-phase-2-study-evaluating-brii-179-vbi-2601-in-combination-with-peg-ifn-for-the-treatment-of-chronic-hepatitis-b/,193,193,"VBI Vaccines Inc. (Nasdaq: VBIV) announced that its strategic hepatitis B (HBV) partner, Brii Biosciences (Brii Bio) (Stock code: 2137.HK), announced topline cohort-level unblinded Week 36 data from interim analysis of a randomized, placebo-controlled and double-blinded Phase 2 study. BRII-179 (VBI-2601) is a first-in-class Pre-S1/Pre-S2/S therapeutic vaccine."
194,VBI Vaccines,2023-08-14,VBI Vaccines Reports Second Quarter 2023 Financial Results,https://www.vbivaccines.com/press-releases/vbi-vaccines-reports-second-quarter-2023-financial-results/,194,194,"VBI Vaccines Inc. (Nasdaq: VBIV) announced financial results for the quarter ended June 30, 2023. Global net revenue increased 48% quarter-over-quarter from Q1 to Q2 2023 – redefined, highly targeted commercial field team deployed at the end of Q2. Expanded hepatitis B collaboration with Brii Biosciences announced in July for $15 million upfront, including a $3 million equity investment."
195,VBI Vaccines,2023-07-24,VBI Vaccines Announces Closing of Underwriters’ Partial Exercise of Option to Purchase Additional Common Shares,https://www.vbivaccines.com/press-releases/vbi-vaccines-announces-closing-of-underwriters-partial-exercise-of-option-to-purchase-additional-common-shares/,195,195,"VBI Vaccines Inc. (NASDAQ: VBIV) announced that the underwriters of its recent underwritten public offering of common shares partially exercised their option to purchase an additional 1,536,363 common shares at a public offering price of $1.64 per common share. The aggregate gross proceeds from this exercise were approximately $2.5 million. The Company intends to use the net proceeds from the underwritten offering, including the partial option exercise, for the commercialization activities for PreHevbrio."
196,VBI Vaccines,2023-07-19,VBI Vaccines Announces PreHevbri® is Now Available in the Netherlands and Belgium for the Prevention of Hepatitis B in Adults,https://www.vbivaccines.com/press-releases/vbi-vaccines-announces-prehevbri-is-now-available-in-the-netherlands-and-belgium-for-the-prevention-of-hepatitis-b-in-adults/,196,196,"PreHevbri is the only 3-antigen hepatitis B vaccine, comprised of the three hepatitis B surface antigens of the hepatitis B virus. It is approved for use in the European Union/European Economic Area, United Kingdom, United States, Canada, and Israel. An estimated 900,000 people die each year from complications of chronic HBV."
197,VBI Vaccines,2023-07-06,VBI Vaccines Announces Pricing of $18 Million Public Offering and $3 Million Concurrent Registered Direct Offering,https://www.vbivaccines.com/press-releases/vbi-vaccines-announces-pricing-of-18-million-public-offering-and-3-million-concurrent-registered-direct-offering/,197,197,"VBI Vaccines Inc. (NASDAQ: VBIV) (VBI or the Company) announced the pricing of its previously announced underwritten public offering of 10,909,091 common shares and accompanying common warrants. VBI also granted the underwriters a 30-day option to purchase up to an additional 1,636,363 common shares. The gross proceeds from the concurrent registered direct offering are expected to be approximately $3 million."
198,VBI Vaccines,2023-07-05,VBI Vaccines Announces Proposed Concurrent Public Offering and Registered Direct Offering of Common Shares and Warrants,https://www.vbivaccines.com/press-releases/proposed-concurrent-public-offering-and-registered-direct-offering-of-common-shares-and-warrants-june-2023/,198,198,"VBI Vaccines Inc. (NASDAQ: VBIV) has commenced an underwritten public offering and a registered direct offering of its common shares and accompanying common warrants. VBI intends to use the net proceeds from both offerings for the commercialization activities for PreHevbrio [Hepatitis B Vaccine (Recombinant)] in the United States, Europe, and Canada."
199,VBI Vaccines,2023-07-05,VBI Vaccines and Brii Biosciences Expand Hepatitis B Partnership To Address Both Prevention and Treatment in License and Collaboration Agreements for up to $437 Million Plus Royalties,https://www.vbivaccines.com/press-releases/vbi-vaccines-and-brii-biosciences-expand-hepatitis-b-partnership-to-address-both-prevention-and-treatment-in-license-and-collaboration-agreements-for-up-to-437-million-plus-royalties/,199,199,"VBI Vaccines Inc. (Nasdaq: VBIV) (“VBI” or the “Company”) announced the expansion of its hepatitis B (HBV) partnership with Brii Biosciences. Through two license and collaboration agreements, Brii Bio expanded its exclusive license to VBI-2601 (BRII-179), VBI’s HBV immunotherapeutic candidate, to global rights and acquired an exclusive license for PreHevbri in the Asia Pacific region (APAC)"
200,VBI Vaccines,2023-06-23,VBI Vaccines Announces Results of Annual General Meeting,https://www.vbivaccines.com/press-releases/vbi-vaccines-announces-results-of-annual-general-meeting-2023/,200,200,"VBI Vaccines Inc. (Nasdaq: VBIV) is a biopharmaceutical company driven by immunology in the pursuit of powerful prevention and treatment of disease. VBI develops vaccine candidates that mimic the natural presentation of viruses, designed to elicit the innate power of the human immune system."
201,VBI Vaccines,2023-06-15,VBI Vaccines Announces PreHevbri® is Now Available in the United Kingdom for the Prevention of Hepatitis B in Adults,https://www.vbivaccines.com/press-releases/vbi-vaccines-announces-prehevbri-is-now-available-in-the-united-kingdom-for-the-prevention-of-hepatitis-b-in-adults/,201,201,"PreHevbri is the only approved 3-antigen hepatitis B vaccine for adults in the U.K. It is approved for use in the European Union/European Economic Area, United States, Canada, and Israel. Hepatitis D (caused by the delta agent) does not occur in the absence of hepatitis B infection."
202,VBI Vaccines,2023-06-07,VBI Vaccines Announces Poster Presentation at EASL 2023,https://www.vbivaccines.com/press-releases/easl-2023/,202,202,"An abstract highlighting T-cell responses and durability of immune responses following vaccination with VBI’s 3-antigen hepatitis B (HBV) vaccine, PreHevbrio™ [Hepatitis B Vaccine (Recombinant)], has been accepted for poster presentation at The International Liver Congress™ 2023."
203,VBI Vaccines,2023-05-15,VBI Vaccines Reports First Quarter 2023 Financial Results,https://www.vbivaccines.com/press-releases/vbi-vaccines-reports-first-quarter-2023-financial-results/,203,203,"VBI Vaccines Inc. (Nasdaq: VBIV) (VBI), a biopharmaceutical company driven by immunology in the pursuit of powerful prevention and treatment of disease, today provided a business update and announced financial results for the quarter ended March 31, 2023. PreHevbrio (Hepatitis B Vaccine [Recombinant] global net revenue increased 90% quarter-over-quarter from Q4 2022 to Q1 2023 as access to PreHeVbrio continues to broaden. Initial Phase 2 study data announced, which suggest that the combination of VBI-2601 and an HBV siRNA has the potential to be a"
204,VBI Vaccines,2023-04-25,VBI Vaccines Appoints Vaughn Himes to Board of Directors,https://www.vbivaccines.com/press-releases/vbi-vaccines-appoints-vaughn-himes-to-board-of-directors/,204,204,"Vaughn Himes, Ph.D., Chief Technical Officer of Seagen Inc., has joined VBI’s Board of Directors. Dr. Himes has a 30+-year successful track record in biotechnology strategic direction and change management. VBI is uniquely positioned among its peer group with a commercial product, a fully owned GMP (Good Manufacturing Practice) facility, and a proprietary technology platform with promising and diversified development-stage candidates."
205,VBI Vaccines,2023-04-04,"VBI Vaccines Announces Increased Focus on Hepatitis B, Organizational Changes, and Reverse Stock Split",https://www.vbivaccines.com/press-releases/increased-focus-on-hepatitis-b-organizational-changes-and-reverse-stock-split/,205,205,VBI Vaccines Inc. (Nasdaq: VBIV) (VBI) today announced plans to focus the Company’s efforts on the fight against hepatitis B (HBV) The company intends to reduce its internal workforce by 30-35% – a reduction which is expected to begin in April and complete by the end of June 2023. VBI will effect a 1-for-30 reverse stock split of its issued and outstanding common shares.
206,VBI Vaccines,2023-03-13,VBI Vaccines Reports Full Year 2022 Financial Results,https://www.vbivaccines.com/press-releases/2022-results/,206,206,"VBI Vaccines Inc. (Nasdaq: VBIV) (VBI) announced financial results for the year ended December 31, 2022. Access to PreHevbrio [Hepatitis B Vaccine (Recombinant)] continues to broaden in the U.S. and beyond, with additional approvals received in 2022 in Europe and Canada."
207,Vedanta Biosciences,2024-03-06,Vedanta Biosciences to Host Investor Meetings at the Leerink Partners 2024 Global Biopharma Conference,https://www.vedantabio.com/news-media/press-releases/detail/3098/vedanta-biosciences-to-host-investor-meetings-at-the,207,207,"Vedanta Biosciences will host investor meetings at the Leerink Partners 2024 Global Biopharma Conference being held in Miami, FL from Monday, March 11 through Wednesday, March 13, 2024. The company’s pipeline includes clinical-stage product candidates being evaluated for the prevention of recurrent C. difficile infection and inflammatory bowel diseases."
